"id","stratum","num.loci.genotyped","num.loci.missing.genotypes","pct.loci.missing.genotypes","pct.loci.homozygous"
"z0210588","In-water, CA",161,1,0.00617283950617284,0.537037037037037
"z0117088","In-water, Indonesia",131,31,0.191358024691358,0.524691358024691
"z0117094","In-water, Indonesia",127,35,0.216049382716049,0.462962962962963
"z0117103","In-water, Indonesia",150,12,0.0740740740740741,0.617283950617284
"z0006796","IsabelSI-South",147,15,0.0925925925925926,0.54320987654321
"z0006798","IsabelSI-South",161,1,0.00617283950617284,0.592592592592593
"z0006799","IsabelSI-South",160,2,0.0123456790123457,0.561728395061728
"z0006800","IsabelSI-South",158,4,0.0246913580246914,0.611111111111111
"z0006801","IsabelSI-South",149,13,0.0802469135802469,0.58641975308642
"z0006802","IsabelSI-South",161,1,0.00617283950617284,0.654320987654321
"z0006803","IsabelSI-South",156,6,0.037037037037037,0.62962962962963
